time,open,high,low,Close,tick_volume,spread,real_volume
2024-07-01 03:20:00,2322.81,2324.01,2322.49,2323.48,322,20,0
2024-07-01 03:25:00,2323.42,2323.51,2322.2,2322.82,297,20,0
2024-07-01 03:30:00,2322.77,2323.93,2322.59,2323.77,227,20,0
2024-07-01 03:35:00,2323.7,2325.27,2323.52,2325.11,269,20,0
2024-07-01 03:40:00,2325.09,2325.31,2324.27,2324.42,324,20,0
2024-07-01 03:45:00,2324.41,2324.41,2323.81,2323.99,254,20,0
2024-07-01 03:50:00,2323.97,2324.12,2323.31,2323.71,286,20,0
2024-07-01 03:55:00,2323.79,2324.76,2323.19,2324.75,381,20,0
2024-07-01 04:00:00,2324.81,2325.87,2323.51,2325.43,793,20,0
2024-07-01 04:05:00,2325.44,2326.05,2324.11,2325.54,589,20,0
2024-07-01 04:10:00,2325.58,2326.37,2325.55,2325.92,530,20,0
2024-07-01 04:15:00,2325.96,2326.16,2325.14,2325.42,529,20,0
2024-07-01 04:20:00,2325.45,2326.27,2325.17,2325.75,460,20,0
2024-07-01 04:25:00,2325.76,2327.84,2325.69,2327.68,541,20,0
2024-07-01 04:30:00,2327.68,2328.42,2327.14,2328.23,482,20,0
2024-07-01 04:35:00,2328.17,2328.52,2326.75,2326.91,527,20,0
2024-07-01 04:40:00,2326.91,2327.26,2326.19,2326.3,435,20,0
2024-07-01 04:45:00,2326.35,2326.93,2326.3,2326.42,371,20,0
2024-07-01 04:50:00,2326.41,2327.11,2326.05,2326.75,391,20,0
2024-07-01 04:55:00,2326.74,2327.91,2326.74,2327.86,345,20,0
2024-07-01 05:00:00,2327.87,2327.87,2326.84,2326.98,383,20,0
2024-07-01 05:05:00,2326.98,2327.18,2326.48,2326.61,143,20,0
2024-07-01 05:10:00,2326.43,2326.91,2326.38,2326.41,221,20,0
2024-07-01 05:15:00,2326.4,2326.89,2326.18,2326.4,274,20,0
2024-07-01 05:20:00,2326.41,2326.69,2325.95,2326.05,217,20,0
2024-07-01 05:25:00,2326.05,2326.47,2325.76,2326.32,196,20,0
2024-07-01 05:30:00,2326.29,2326.31,2325.27,2325.53,495,20,0
2024-07-01 05:35:00,2325.53,2326.01,2324.47,2325.19,483,20,0
2024-07-01 05:40:00,2325.14,2326.33,2324.69,2326.16,420,20,0
2024-07-01 05:45:00,2326.16,2326.83,2326.16,2326.81,268,20,0
2024-07-01 05:50:00,2326.81,2326.83,2326.32,2326.77,240,20,0
2024-07-01 05:55:00,2326.79,2326.86,2326.21,2326.58,336,20,0
2024-07-01 06:00:00,2326.57,2327.49,2326.28,2327.44,267,20,0
2024-07-01 06:05:00,2327.45,2327.53,2326.46,2326.5,275,20,0
2024-07-01 06:10:00,2326.52,2327.44,2326.48,2327.31,356,20,0
2024-07-01 06:15:00,2327.29,2327.38,2326.45,2327.03,333,20,0
2024-07-01 06:20:00,2327.02,2327.18,2326.69,2326.69,233,20,0
2024-07-01 06:25:00,2326.74,2327.63,2326.61,2327.58,352,20,0
2024-07-01 06:30:00,2327.58,2327.58,2325.83,2325.84,238,20,0
2024-07-01 06:35:00,2325.83,2325.94,2325.13,2325.24,198,20,0
2024-07-01 06:40:00,2325.15,2325.32,2324.5,2324.79,221,20,0
2024-07-01 06:45:00,2324.77,2325.01,2324.48,2324.65,185,20,0
2024-07-01 06:50:00,2324.64,2324.87,2324.47,2324.8,163,20,0
2024-07-01 06:55:00,2324.82,2325.15,2324.7,2324.73,179,20,0
2024-07-01 07:00:00,2324.72,2325.11,2324.07,2325.09,210,20,0
2024-07-01 07:05:00,2325.06,2325.96,2324.76,2325.75,238,20,0
2024-07-01 07:10:00,2325.7,2326.0,2325.47,2325.93,128,20,0
2024-07-01 07:15:00,2325.94,2326.06,2325.69,2325.74,151,20,0
2024-07-01 07:20:00,2325.75,2325.75,2324.97,2325.02,111,20,0
2024-07-01 07:25:00,2325.01,2325.01,2324.15,2324.29,225,20,0
2024-07-01 07:30:00,2324.27,2324.32,2322.22,2322.78,318,20,0
2024-07-01 07:35:00,2322.72,2323.16,2321.83,2322.09,337,20,0
2024-07-01 07:40:00,2322.08,2322.26,2321.42,2322.02,298,20,0
2024-07-01 07:45:00,2321.95,2323.39,2321.85,2323.36,309,20,0
2024-07-01 07:50:00,2323.35,2323.76,2322.95,2323.67,154,20,0
2024-07-01 07:55:00,2323.69,2323.99,2323.57,2323.64,159,20,0
2024-07-01 08:00:00,2323.65,2323.94,2322.01,2322.09,274,20,0
2024-07-01 08:05:00,2322.11,2322.9,2322.11,2322.26,233,20,0
2024-07-01 08:10:00,2322.27,2322.75,2322.08,2322.72,215,20,0
2024-07-01 08:15:00,2322.71,2322.81,2322.01,2322.28,170,20,0
2024-07-01 08:20:00,2322.28,2322.28,2321.77,2322.07,232,20,0
2024-07-01 08:25:00,2322.07,2322.19,2321.52,2321.67,234,20,0
2024-07-01 08:30:00,2321.66,2321.88,2318.87,2319.89,862,20,0
2024-07-01 08:35:00,2319.89,2322.15,2319.56,2321.42,688,20,0
2024-07-01 08:40:00,2321.41,2321.41,2318.54,2319.34,540,20,0
2024-07-01 08:45:00,2319.33,2320.41,2319.22,2319.68,469,20,0
2024-07-01 08:50:00,2319.67,2321.54,2319.39,2320.71,408,20,0
2024-07-01 08:55:00,2320.81,2321.85,2320.18,2321.83,397,20,0
2024-07-01 09:00:00,2321.83,2323.33,2321.3,2322.73,546,20,0
2024-07-01 09:05:00,2322.74,2323.06,2321.78,2322.86,582,20,0
2024-07-01 09:10:00,2322.85,2324.96,2322.31,2324.36,587,20,0
2024-07-01 09:15:00,2324.36,2325.47,2323.2,2325.09,538,20,0
2024-07-01 09:20:00,2325.1,2326.21,2325.09,2326.15,551,20,0
2024-07-01 09:25:00,2326.14,2327.55,2325.93,2327.28,592,20,0
2024-07-01 09:30:00,2327.28,2328.17,2326.54,2328.17,531,20,0
2024-07-01 09:35:00,2328.16,2328.9,2327.29,2327.86,581,20,0
2024-07-01 09:40:00,2327.78,2327.78,2325.92,2326.17,510,20,0
2024-07-01 09:45:00,2326.17,2326.33,2325.02,2326.08,547,20,0
2024-07-01 09:50:00,2326.09,2326.52,2325.02,2326.43,485,20,0
2024-07-01 09:55:00,2326.44,2326.95,2325.62,2326.49,473,20,0
2024-07-01 10:00:00,2326.49,2326.94,2325.57,2325.67,464,20,0
2024-07-01 10:05:00,2325.66,2325.82,2324.41,2325.3,596,20,0
2024-07-01 10:10:00,2325.33,2326.21,2325.27,2326.12,445,20,0
2024-07-01 10:15:00,2326.15,2326.35,2324.54,2325.15,494,20,0
2024-07-01 10:20:00,2325.14,2325.79,2324.37,2324.58,446,20,0
2024-07-01 10:25:00,2324.55,2324.99,2323.96,2324.7,412,20,0
2024-07-01 10:30:00,2324.65,2326.21,2324.38,2326.12,321,20,0
2024-07-01 10:35:00,2326.08,2326.11,2324.66,2324.72,329,20,0
2024-07-01 10:40:00,2324.82,2326.5,2324.74,2326.44,466,20,0
2024-07-01 10:45:00,2326.46,2326.71,2325.06,2325.5,452,20,0
2024-07-01 10:50:00,2325.52,2325.53,2323.68,2325.21,441,20,0
2024-07-01 10:55:00,2325.19,2325.82,2323.64,2323.71,449,20,0
2024-07-01 11:00:00,2323.72,2324.27,2322.41,2322.75,698,20,0
2024-07-01 11:05:00,2322.75,2323.6,2322.01,2322.38,576,20,0
2024-07-01 11:10:00,2322.39,2324.07,2321.88,2323.1,752,20,0
2024-07-01 11:15:00,2323.07,2324.0,2321.91,2323.82,609,20,0
2024-07-01 11:20:00,2323.81,2323.85,2322.38,2322.41,450,20,0
2024-07-01 11:25:00,2322.41,2324.94,2322.39,2324.68,388,20,0
2024-07-01 11:30:00,2324.63,2325.45,2324.42,2324.79,433,20,0
2024-07-01 11:35:00,2324.79,2325.14,2323.63,2324.51,501,20,0
2024-07-01 11:40:00,2324.53,2325.58,2324.02,2324.92,618,20,0
2024-07-01 11:45:00,2324.91,2325.01,2323.9,2324.53,498,20,0
2024-07-01 11:50:00,2324.52,2325.49,2324.52,2325.39,438,20,0
2024-07-01 11:55:00,2325.4,2326.21,2325.11,2325.82,405,20,0
2024-07-01 12:00:00,2325.81,2326.83,2325.44,2326.58,498,20,0
2024-07-01 12:05:00,2326.58,2327.73,2326.26,2327.69,390,20,0
2024-07-01 12:10:00,2327.68,2329.13,2327.29,2328.12,625,20,0
2024-07-01 12:15:00,2328.15,2329.42,2328.12,2329.12,412,20,0
2024-07-01 12:20:00,2329.1,2329.11,2327.81,2327.87,423,20,0
2024-07-01 12:25:00,2327.87,2328.89,2327.57,2327.58,509,20,0
2024-07-01 12:30:00,2327.58,2328.12,2327.29,2327.82,431,20,0
2024-07-01 12:35:00,2327.8,2327.81,2327.2,2327.54,301,20,0
2024-07-01 12:40:00,2327.55,2327.79,2326.41,2326.42,366,20,0
2024-07-01 12:45:00,2326.41,2327.99,2326.2,2327.5,325,20,0
2024-07-01 12:50:00,2327.49,2327.5,2326.68,2326.87,298,20,0
2024-07-01 12:55:00,2326.85,2327.89,2326.36,2327.41,392,20,0
2024-07-01 13:00:00,2327.46,2329.79,2327.46,2329.18,434,20,0
2024-07-01 13:05:00,2329.17,2329.43,2328.21,2329.11,354,20,0
2024-07-01 13:10:00,2329.1,2329.44,2328.87,2328.99,304,20,0
2024-07-01 13:15:00,2328.89,2330.15,2328.82,2329.89,344,20,0
2024-07-01 13:20:00,2329.88,2329.88,2328.09,2328.82,475,20,0
2024-07-01 13:25:00,2328.8,2329.6,2328.6,2328.99,261,20,0
2024-07-01 13:30:00,2328.98,2329.88,2328.5,2329.7,227,20,0
2024-07-01 13:35:00,2329.62,2331.08,2329.58,2330.82,362,20,0
2024-07-01 13:40:00,2330.85,2332.1,2330.24,2330.33,389,20,0
2024-07-01 13:45:00,2330.35,2331.01,2329.64,2330.9,375,20,0
2024-07-01 13:50:00,2330.89,2331.77,2330.61,2331.62,349,20,0
2024-07-01 13:55:00,2331.69,2332.49,2331.63,2332.48,388,20,0
2024-07-01 14:00:00,2332.5,2333.42,2332.09,2332.76,488,20,0
2024-07-01 14:05:00,2332.81,2334.07,2332.7,2333.45,562,20,0
2024-07-01 14:10:00,2333.49,2333.99,2332.64,2333.82,330,20,0
2024-07-01 14:15:00,2333.8,2334.92,2333.66,2334.54,531,20,0
2024-07-01 14:20:00,2334.54,2335.37,2334.21,2335.25,556,20,0
2024-07-01 14:25:00,2335.23,2336.38,2335.02,2335.74,555,20,0
2024-07-01 14:30:00,2335.75,2336.32,2334.95,2335.87,438,20,0
2024-07-01 14:35:00,2335.87,2337.23,2335.45,2335.81,435,20,0
2024-07-01 14:40:00,2335.9,2337.03,2335.84,2336.71,433,20,0
2024-07-01 14:45:00,2336.69,2337.0,2335.96,2336.42,523,20,0
2024-07-01 14:50:00,2336.47,2338.07,2336.47,2338.07,396,20,0
2024-07-01 14:55:00,2338.04,2338.23,2337.17,2338.17,352,20,0
2024-07-01 15:00:00,2338.18,2338.43,2337.05,2337.8,454,20,0
2024-07-01 15:05:00,2337.79,2337.85,2336.29,2337.2,491,20,0
2024-07-01 15:10:00,2337.15,2337.21,2335.27,2335.97,408,20,0
2024-07-01 15:15:00,2336.18,2336.86,2334.61,2335.25,448,20,0
2024-07-01 15:20:00,2335.25,2336.43,2334.66,2335.33,714,20,0
2024-07-01 15:25:00,2335.23,2336.17,2334.4,2334.49,607,20,0
2024-07-01 15:30:00,2334.5,2334.9,2333.46,2334.24,602,20,0
2024-07-01 15:35:00,2334.25,2335.18,2332.47,2332.51,652,20,0
2024-07-01 15:40:00,2332.49,2332.49,2329.83,2330.29,758,20,0
2024-07-01 15:45:00,2330.13,2330.21,2328.05,2328.23,697,20,0
2024-07-01 15:50:00,2328.22,2328.6,2327.51,2327.85,557,20,0
2024-07-01 15:55:00,2327.86,2328.68,2327.14,2327.33,563,20,0
2024-07-01 16:00:00,2327.33,2329.5,2327.16,2328.95,866,20,0
2024-07-01 16:05:00,2329.07,2329.21,2326.96,2327.17,674,20,0
2024-07-01 16:10:00,2327.07,2329.13,2326.95,2328.05,658,20,0
2024-07-01 16:15:00,2328.03,2328.33,2326.65,2326.98,607,20,0
2024-07-01 16:20:00,2326.97,2327.31,2325.43,2325.8,694,20,0
2024-07-01 16:25:00,2325.72,2327.74,2325.47,2327.7,636,20,0
2024-07-01 16:30:00,2327.77,2328.34,2325.48,2327.38,846,20,0
2024-07-01 16:35:00,2327.36,2331.16,2326.05,2330.7,875,20,0
2024-07-01 16:40:00,2330.77,2333.22,2329.78,2332.65,762,20,0
2024-07-01 16:45:00,2332.72,2333.41,2331.69,2332.73,722,20,0
2024-07-01 16:50:00,2332.79,2334.07,2331.54,2331.64,792,20,0
2024-07-01 16:55:00,2331.65,2332.34,2326.41,2326.74,612,20,0
2024-07-01 17:00:00,2327.1,2333.39,2327.1,2332.12,1150,20,0
2024-07-01 17:05:00,2332.14,2334.27,2329.69,2329.69,970,20,0
2024-07-01 17:10:00,2329.76,2330.19,2327.11,2327.87,934,20,0
2024-07-01 17:15:00,2327.84,2328.6,2326.52,2326.52,848,20,0
2024-07-01 17:20:00,2326.58,2326.58,2320.82,2321.81,984,20,0
2024-07-01 17:25:00,2321.79,2323.98,2321.4,2323.66,839,20,0
2024-07-01 17:30:00,2323.68,2324.23,2320.93,2321.11,904,20,0
2024-07-01 17:35:00,2321.12,2322.47,2320.9,2321.36,906,20,0
2024-07-01 17:40:00,2321.37,2322.75,2319.24,2322.51,962,20,0
2024-07-01 17:45:00,2322.6,2323.35,2321.58,2321.81,798,20,0
2024-07-01 17:50:00,2321.79,2323.77,2321.08,2323.28,829,20,0
2024-07-01 17:55:00,2323.45,2324.62,2322.38,2324.01,764,20,0
2024-07-01 18:00:00,2324.06,2325.51,2323.03,2325.37,745,20,0
2024-07-01 18:05:00,2325.34,2326.3,2323.73,2326.01,725,20,0
2024-07-01 18:10:00,2326.0,2328.83,2325.36,2328.18,688,20,0
2024-07-01 18:15:00,2328.17,2328.91,2327.71,2328.6,648,20,0
2024-07-01 18:20:00,2328.59,2328.96,2326.14,2326.85,637,20,0
2024-07-01 18:25:00,2326.88,2326.99,2325.73,2326.74,485,20,0
2024-07-01 18:30:00,2326.68,2327.96,2326.6,2327.46,388,20,0
2024-07-01 18:35:00,2327.59,2327.96,2326.54,2326.76,472,20,0
2024-07-01 18:40:00,2326.72,2326.76,2324.86,2324.97,557,20,0
2024-07-01 18:45:00,2325.06,2328.24,2325.03,2327.95,508,20,0
2024-07-01 18:50:00,2327.95,2328.71,2327.56,2327.88,451,20,0
2024-07-01 18:55:00,2327.9,2328.21,2327.19,2327.76,453,20,0
2024-07-01 19:00:00,2327.78,2328.53,2327.05,2327.24,473,20,0
2024-07-01 19:05:00,2327.25,2328.72,2327.24,2328.52,455,20,0
2024-07-01 19:10:00,2328.62,2329.0,2327.95,2328.79,506,20,0
2024-07-01 19:15:00,2328.83,2330.96,2328.64,2330.69,536,20,0
2024-07-01 19:20:00,2330.68,2331.21,2330.27,2331.12,436,20,0
2024-07-01 19:25:00,2331.11,2331.79,2330.52,2330.71,546,20,0
2024-07-01 19:30:00,2330.7,2330.91,2329.62,2329.71,368,20,0
2024-07-01 19:35:00,2329.71,2329.86,2328.17,2328.66,402,20,0
2024-07-01 19:40:00,2328.67,2329.55,2328.28,2329.47,261,20,0
2024-07-01 19:45:00,2329.48,2329.49,2327.79,2327.92,276,20,0
2024-07-01 19:50:00,2327.99,2328.0,2326.91,2326.91,360,20,0
2024-07-01 19:55:00,2326.9,2328.47,2326.67,2328.11,309,20,0
2024-07-01 20:00:00,2328.12,2328.27,2326.73,2327.67,358,20,0
2024-07-01 20:05:00,2327.47,2328.44,2327.28,2328.34,244,20,0
2024-07-01 20:10:00,2328.34,2328.49,2327.05,2327.22,315,20,0
2024-07-01 20:15:00,2327.23,2327.87,2327.17,2327.41,297,20,0
2024-07-01 20:20:00,2327.38,2327.86,2327.05,2327.25,370,20,0
2024-07-01 20:25:00,2327.39,2329.22,2327.18,2329.07,351,20,0
2024-07-01 20:30:00,2329.05,2329.82,2328.98,2329.66,334,20,0
2024-07-01 20:35:00,2329.75,2329.77,2329.27,2329.29,234,20,0
2024-07-01 20:40:00,2329.27,2329.73,2329.16,2329.37,233,20,0
2024-07-01 20:45:00,2329.38,2329.7,2328.47,2329.07,261,20,0
2024-07-01 20:50:00,2329.02,2329.87,2328.92,2329.52,254,20,0
2024-07-01 20:55:00,2329.61,2329.61,2329.05,2329.18,195,20,0
2024-07-01 21:00:00,2329.19,2329.19,2327.81,2328.11,258,20,0
2024-07-01 21:05:00,2328.12,2328.39,2327.83,2328.09,177,20,0
2024-07-01 21:10:00,2328.1,2328.53,2327.33,2327.48,216,20,0
2024-07-01 21:15:00,2327.48,2327.93,2327.09,2327.9,171,20,0
2024-07-01 21:20:00,2327.93,2327.93,2327.12,2327.23,193,20,0
2024-07-01 21:25:00,2327.25,2327.45,2326.98,2327.26,271,20,0
2024-07-01 21:30:00,2327.25,2328.54,2327.15,2328.54,217,20,0
2024-07-01 21:35:00,2328.55,2328.72,2327.78,2328.57,196,20,0
2024-07-01 21:40:00,2328.57,2329.38,2328.4,2329.35,201,20,0
2024-07-01 21:45:00,2329.36,2329.63,2329.09,2329.58,195,20,0
2024-07-01 21:50:00,2329.59,2330.73,2329.59,2330.45,219,20,0
2024-07-01 21:55:00,2330.45,2330.52,2329.83,2329.85,199,20,0
2024-07-01 22:00:00,2329.88,2331.09,2329.86,2330.99,223,20,0
2024-07-01 22:05:00,2330.88,2330.94,2329.61,2330.13,192,20,0
2024-07-01 22:10:00,2330.27,2330.44,2329.69,2329.75,144,20,0
2024-07-01 22:15:00,2329.76,2330.21,2328.94,2330.17,183,20,0
2024-07-01 22:20:00,2330.1,2330.5,2329.81,2330.46,166,20,0
2024-07-01 22:25:00,2330.51,2330.95,2330.35,2330.95,223,20,0
2024-07-01 22:30:00,2331.0,2331.44,2330.72,2331.03,181,20,0
2024-07-01 22:35:00,2331.05,2331.05,2330.05,2330.15,228,20,0
2024-07-01 22:40:00,2330.18,2330.28,2329.59,2329.65,149,20,0
2024-07-01 22:45:00,2329.67,2330.28,2329.53,2330.04,154,20,0
2024-07-01 22:50:00,2330.05,2330.68,2330.02,2330.68,193,20,0
2024-07-01 22:55:00,2330.67,2331.39,2330.09,2330.91,243,20,0
2024-07-01 23:00:00,2330.96,2331.94,2330.92,2331.87,162,20,0
2024-07-01 23:05:00,2331.86,2332.36,2331.82,2332.15,90,20,0
2024-07-01 23:10:00,2332.16,2332.34,2331.57,2332.07,142,20,0
2024-07-01 23:15:00,2332.08,2332.29,2331.85,2331.87,133,20,0
2024-07-01 23:20:00,2331.78,2332.18,2331.71,2332.15,69,20,0
2024-07-01 23:25:00,2332.12,2332.12,2331.25,2331.59,115,20,0
2024-07-01 23:30:00,2331.6,2331.92,2331.44,2331.92,77,20,0
2024-07-01 23:35:00,2331.94,2331.94,2331.59,2331.64,71,20,0
2024-07-01 23:40:00,2331.68,2331.77,2331.6,2331.65,38,20,0
2024-07-01 23:45:00,2331.69,2332.12,2331.69,2332.09,67,20,0
2024-07-01 23:50:00,2332.03,2332.04,2331.55,2331.72,50,20,0
2024-07-01 23:55:00,2331.72,2331.85,2331.67,2331.74,23,20,0
2024-07-02 01:00:00,2331.63,2332.79,2331.57,2331.86,170,20,0
2024-07-02 01:05:00,2331.82,2332.1,2331.39,2332.08,94,20,0
2024-07-02 01:10:00,2331.98,2332.06,2331.72,2331.87,70,20,0
2024-07-02 01:15:00,2331.81,2331.94,2331.59,2331.92,69,20,0
2024-07-02 01:20:00,2331.88,2332.06,2331.69,2331.69,55,20,0
2024-07-02 01:25:00,2331.7,2331.78,2331.47,2331.58,50,20,0
2024-07-02 01:30:00,2331.57,2331.79,2331.51,2331.7,70,20,0
2024-07-02 01:35:00,2331.78,2331.86,2331.62,2331.7,58,20,0
2024-07-02 01:40:00,2331.7,2331.87,2331.59,2331.81,43,20,0
2024-07-02 01:45:00,2331.82,2331.88,2331.6,2331.78,30,20,0
2024-07-02 01:50:00,2331.68,2331.78,2331.47,2331.66,66,20,0
2024-07-02 01:55:00,2331.67,2331.79,2331.58,2331.79,14,20,0
2024-07-02 02:00:00,2331.81,2332.52,2331.79,2332.39,99,20,0
2024-07-02 02:05:00,2332.4,2332.4,2332.03,2332.22,76,20,0
2024-07-02 02:10:00,2332.21,2332.24,2332.02,2332.03,57,20,0
2024-07-02 02:15:00,2332.04,2332.31,2331.95,2332.19,55,20,0
2024-07-02 02:20:00,2332.16,2332.39,2332.11,2332.28,58,20,0
2024-07-02 02:25:00,2332.29,2332.54,2332.26,2332.46,59,20,0
2024-07-02 02:30:00,2332.45,2332.55,2332.14,2332.25,89,20,0
2024-07-02 02:35:00,2332.24,2332.25,2331.91,2332.15,59,20,0
2024-07-02 02:40:00,2332.15,2332.35,2332.07,2332.27,64,20,0
2024-07-02 02:45:00,2332.33,2332.44,2331.67,2332.27,277,20,0
2024-07-02 02:50:00,2332.27,2332.44,2332.09,2332.17,93,20,0
2024-07-02 02:55:00,2332.16,2332.31,2332.1,2332.24,78,20,0
2024-07-02 03:00:00,2332.13,2333.83,2332.13,2333.44,351,20,0
2024-07-02 03:05:00,2333.45,2333.56,2332.76,2333.38,171,20,0
2024-07-02 03:10:00,2333.35,2333.87,2333.17,2333.44,175,20,0
2024-07-02 03:15:00,2333.35,2333.43,2332.52,2333.08,171,20,0
2024-07-02 03:20:00,2333.09,2333.17,2331.81,2332.43,291,20,0
2024-07-02 03:25:00,2332.41,2332.72,2332.23,2332.65,128,20,0
2024-07-02 03:30:00,2332.64,2333.25,2332.57,2332.84,195,20,0
2024-07-02 03:35:00,2332.82,2332.82,2332.03,2332.15,171,20,0
2024-07-02 03:40:00,2332.14,2332.47,2331.78,2331.92,226,20,0
2024-07-02 03:45:00,2331.85,2332.56,2331.79,2332.37,242,20,0
2024-07-02 03:50:00,2332.35,2332.57,2332.02,2332.52,290,20,0
2024-07-02 03:55:00,2332.51,2333.4,2332.34,2333.0,360,20,0
2024-07-02 04:00:00,2333.04,2333.82,2332.41,2332.96,789,20,0
2024-07-02 04:05:00,2332.95,2333.61,2332.35,2332.36,545,20,0
2024-07-02 04:10:00,2332.37,2332.65,2331.38,2332.19,504,20,0
2024-07-02 04:15:00,2332.18,2332.45,2331.77,2332.17,492,20,0
2024-07-02 04:20:00,2332.17,2332.27,2331.19,2332.18,416,20,0
2024-07-02 04:25:00,2332.23,2332.35,2331.42,2331.79,372,20,0
2024-07-02 04:30:00,2331.8,2332.9,2331.8,2332.8,404,20,0
2024-07-02 04:35:00,2332.79,2333.54,2332.31,2332.45,377,20,0
2024-07-02 04:40:00,2332.44,2332.94,2332.34,2332.55,263,20,0
2024-07-02 04:45:00,2332.58,2333.13,2332.22,2332.69,363,20,0
2024-07-02 04:50:00,2332.7,2333.41,2332.59,2333.41,261,20,0
2024-07-02 04:55:00,2333.4,2334.18,2332.89,2333.98,461,20,0
2024-07-02 05:00:00,2333.97,2334.3,2333.67,2333.88,401,20,0
2024-07-02 05:05:00,2333.91,2334.21,2333.59,2334.07,297,20,0
2024-07-02 05:10:00,2334.08,2334.08,2333.03,2333.23,345,20,0
2024-07-02 05:15:00,2333.19,2333.19,2332.33,2332.67,288,20,0
2024-07-02 05:20:00,2332.68,2332.99,2332.57,2332.91,215,20,0
2024-07-02 05:25:00,2332.89,2332.89,2332.14,2332.34,186,20,0
2024-07-02 05:30:00,2332.3,2332.39,2331.79,2331.88,336,20,0
2024-07-02 05:35:00,2331.87,2332.25,2331.2,2331.91,377,20,0
2024-07-02 05:40:00,2331.92,2333.4,2331.55,2332.88,389,20,0
2024-07-02 05:45:00,2332.86,2332.99,2331.84,2332.53,275,20,0
2024-07-02 05:50:00,2332.55,2332.57,2331.99,2332.06,241,20,0
2024-07-02 05:55:00,2332.07,2332.42,2331.92,2332.29,307,20,0
2024-07-02 06:00:00,2332.27,2332.67,2331.26,2331.57,326,20,0
2024-07-02 06:05:00,2331.57,2331.79,2329.83,2330.16,398,20,0
2024-07-02 06:10:00,2330.17,2330.23,2328.37,2329.11,546,20,0
2024-07-02 06:15:00,2329.11,2330.05,2328.56,2329.85,384,20,0
2024-07-02 06:20:00,2329.83,2330.0,2329.49,2329.89,261,20,0
2024-07-02 06:25:00,2329.88,2330.19,2329.63,2329.69,302,20,0
2024-07-02 06:30:00,2329.73,2329.81,2328.81,2328.82,196,20,0
2024-07-02 06:35:00,2328.83,2329.2,2327.92,2328.17,296,20,0
2024-07-02 06:40:00,2328.17,2328.4,2327.77,2328.07,232,20,0
2024-07-02 06:45:00,2328.06,2328.36,2327.4,2327.64,156,20,0
2024-07-02 06:50:00,2327.65,2327.99,2326.4,2326.51,276,20,0
2024-07-02 06:55:00,2326.49,2326.59,2325.73,2325.98,281,20,0
2024-07-02 07:00:00,2326.0,2326.21,2325.43,2325.91,249,20,0
2024-07-02 07:05:00,2325.92,2326.1,2325.23,2325.36,227,20,0
2024-07-02 07:10:00,2325.29,2325.49,2324.89,2325.11,279,20,0
2024-07-02 07:15:00,2325.1,2325.9,2324.98,2325.18,243,20,0
2024-07-02 07:20:00,2325.19,2325.95,2325.08,2325.85,238,20,0
2024-07-02 07:25:00,2325.93,2326.49,2325.79,2326.31,234,20,0
2024-07-02 07:30:00,2326.21,2326.93,2326.01,2326.66,238,20,0
2024-07-02 07:35:00,2326.67,2326.97,2326.59,2326.75,211,20,0
2024-07-02 07:40:00,2326.76,2327.31,2326.59,2327.29,217,20,0
2024-07-02 07:45:00,2327.28,2327.74,2327.28,2327.51,212,20,0
2024-07-02 07:50:00,2327.52,2327.85,2327.0,2327.13,204,20,0
2024-07-02 07:55:00,2327.11,2327.37,2326.84,2327.27,175,20,0
